project_id,name,url,category,subcategory,location,status,goal,pledged,funded_percentage,backers,funded_date,levels,reward_levels,updates,comments,duration
1270550227,Noun Bite - Competitive Spelling Card Game,http://www.kickstarter.com/projects/goodcitizens/noun-bite-competitive-spelling-card-game,Games,Board & Card Games,"San Jose, CA",live,3000.0,51.0,0.017,6,2012-06-20 04:19:49+00:00,15,"$1,$8,$11,$13,$22,$26,$33,$44,$55,$66,$110,$160,$250,$500,$900",1,0,30.0
1272600271,Famous Missions: A Fast &amp; Fun Creative Multiplayer Card Game,http://www.kickstarter.com/projects/239309591/famous-missions-a-fast-fun-and-creative-multiplaye,Games,Board & Card Games,"Collingswood, NJ",failed,5500.0,607.0,0.110363636,28,2011-10-26 03:06:37+00:00,21,"$1,$5,$15,$20,$25,$35,$35,$35,$35,$35,$35,$35,$35,$35,$35,$35,$45,$50,$100,$200,$500",7,0,30.0
1275816760,The Game Table,http://www.kickstarter.com/projects/1674114826/the-game-table,Games,Board & Card Games,"Hoboken, NJ",successful,500.0,658.0,1.316,45,2012-03-25 04:00:00+00:00,4,"$1,$5,$20,$50",5,4,22.16
1276541014,Numbers League at the Museum of Play,http://www.kickstarter.com/projects/2031961868/numbers-league-at-the-museum-of-play,Games,Board & Card Games,"Rochester, NY",successful,1500.0,2041.0,1.360486667,60,2012-02-10 15:35:10+00:00,13,"$1,$10,$12,$16,$20,$24,$28,$32,$52,$90,$160,$160,$480",6,8,18.0
1277808502,The Exciting Road Trip Game,http://www.kickstarter.com/projects/989772680/the-exciting-road-trip-game,Games,Board & Card Games,"Wilmington, DE",failed,12000.0,25.0,0.002083333,1,2011-06-03 22:45:45+00:00,6,"$25,$50,$75,$100,$250,$1,000",0,0,60.0
1284509188,Mad Science The Card Game,http://www.kickstarter.com/projects/2028766501/mad-science-the-card-game,Games,Board & Card Games,"Clinton Corners, NY",successful,1500.0,2001.0,1.33414,45,2012-05-26 23:53:43+00:00,11,"$1,$5,$18,$25,$40,$60,$65,$75,$100,$200,$450",9,5,30.0
1286091241,Who's For Dinner? The Card Game,http://www.kickstarter.com/projects/mrwgames/whos-for-dinner-the-card-game,Games,Board & Card Games,"Augusta, GA",successful,2000.0,2820.0,1.409885,99,2012-04-15 03:59:00+00:00,12,"$2,$15,$20,$25,$30,$35,$49,$50,$69,$90,$150,$500",14,6,31.17
1287051586,Languapoly! a game that will make you laugh around the world,http://www.kickstarter.com/projects/322315860/languapoly-a-game-that-will-make-you-laugh-around,Games,Board & Card Games,"Stevens Point, WI",failed,7500.0,325.0,0.043333333,6,2011-03-21 21:13:05+00:00,7,"$1,$15,$25,$50,$75,$100,$200",4,0,59.96
1290962116,Legacy: Gears of Time,http://www.kickstarter.com/projects/floodgategames/legacy-gears-of-time,Games,Board & Card Games,"Minneapolis, MN",successful,5500.0,17363.0,3.156910909,316,2012-03-07 01:36:42+00:00,14,"$1,$10,$15,$25,$40,$50,$60,$70,$100,$150,$300,$500,$500,$1,000",12,49,30.0
1294502102,Schizoid,http://www.kickstarter.com/projects/schizoid/schizoid,Games,Board & Card Games,"New York, NY",failed,10000.0,190.0,0.019,12,2011-12-16 21:32:25+00:00,11,"$9,$19,$19,$25,$35,$55,$60,$100,$255,$1,500,$4,321",1,1,35.0
1294682047,Enhanced Chess Graphic User Interface,http://www.kickstarter.com/projects/1757194073/enhanced-chess-graphic-user-interface,Games,Board & Card Games,"Bossier City, LA",failed,2000.0,37.0,0.0185,4,2012-04-30 18:15:00+00:00,1,$1,2,14,52.6
1299737518,Triple Topper  - 3 dimensional Card Game System,http://www.kickstarter.com/projects/tripletopper/triple-topper-3-dimensional-card-game-system,Games,Board & Card Games,"Seville, OH",live,5500.0,45.0,0.008181818,4,2012-06-29 22:18:20+00:00,4,"$5,$10,$15,$120",0,0,60.0
1302135321,"Goblins Drool, Fairies Rule!",http://www.kickstarter.com/projects/springboard/goblins-drool-fairies-rule,Games,Board & Card Games,"Las Vegas, NV",live,5000.0,13412.0,2.6824,555,2012-06-18 03:59:00+00:00,7,"$5,$12,$25,$75,$100,$250,$500",8,63,33.41
1309624725,Unique Dice Towers Launches!,http://www.kickstarter.com/projects/617806523/unique-dice-towers-launches,Games,Board & Card Games,"San Diego, CA",successful,1000.0,22438.0,22.438,353,2012-05-20 21:16:28+00:00,10,"$10,$30,$40,$50,$50,$50,$65,$85,$95,$110",14,94,45.0
1315375496,Sunrise City,http://www.kickstarter.com/projects/clevermojogames/sunrise-city,Games,Board & Card Games,"Edmonds, WA",successful,15000.0,36892.0,2.459433333,567,2011-10-01 19:00:00+00:00,11,"$1,$40,$50,$70,$95,$125,$125,$150,$175,$180,$500",27,86,32.57
1318229490,Building An Elder God,http://www.kickstarter.com/projects/jamiechambers/building-an-elder-god,Games,Board & Card Games,"Atlanta, GA",successful,9500.0,15992.0,1.683391579,409,2012-03-25 23:00:00+00:00,13,"$1,$5,$15,$25,$45,$55,$65,$70,$85,$100,$150,$200,$250",45,48,32.29
1322715176,Tsuro of the Seas... A game of treacherous waters.,http://www.kickstarter.com/projects/781219801/tsuro-of-the-seas-a-game-of-treacherous-waters,Games,Board & Card Games,"Bellevue, WA",live,15000.0,25947.0,1.729785333,364,2012-06-23 19:07:55+00:00,18,"$1,$10,$40,$55,$75,$122,$125,$150,$155,$250,$255,$300,$350,$400,$500,$1,500,$1,505,$3,500",4,37,30.0
1327339144,Sentinels of the Multiverse: Infernal Relics &amp; Enhanced Ed.,http://www.kickstarter.com/projects/1787899968/sentinels-of-the-multiverse-infernal-relics-and-en,Games,Board & Card Games,"St Louis, MO",successful,20000.0,111258.0,5.562911,1197,2012-05-17 15:01:16+00:00,18,"$20,$30,$30,$40,$45,$50,$50,$50,$70,$75,$85,$90,$105,$175,$250,$500,$500,$500",35,540,30.0
1328556369,Help 3 Die Block/Zlurpcast Create the Apes of Wrath FF Team,http://www.kickstarter.com/projects/674003445/help-3-die-block-zlurpcast-create-the-apes-of-wrat,Games,Board & Card Games,"Indianapolis, IN",successful,4500.0,5206.0,1.156888889,46,2011-12-11 12:14:55+00:00,14,"$1,$5,$9,$14,$23,$30,$39,$68,$78,$81,$90,$90,$102,$900",8,10,30.0
1328564364,Spell Card,http://www.kickstarter.com/projects/4009593/spell-card,Games,Board & Card Games,"Phoenix, AZ",failed,7500.0,0.0,0.0,0,2012-05-25 14:54:03+00:00,7,"$1,$10,$40,$55,$100,$170,$1,000",0,0,52.0
1330610238,Necropoly (Game of the Dead),http://www.kickstarter.com/projects/437700994/necropoly-game-of-the-dead,Games,Board & Card Games,"Milwaukee, WI",failed,10000.0,138.0,0.0138,2,2011-12-31 21:14:31+00:00,9,"$1,$5,$8,$20,$35,$40,$100,$250,$1,000",0,0,60.04
1332351892,Luchador: Bright Lights and Barbwire RPG,http://www.kickstarter.com/projects/344186910/luchador-bright-lights-and-barbwire-rpg,Games,Board & Card Games,"Columbia, MO",failed,2000.0,240.0,0.12,7,2011-07-22 14:42:31+00:00,8,"$1,$10,$20,$35,$50,$75,$100,$125",4,0,30.0
1334112525,HELLAS: Wine Dark Void,http://www.kickstarter.com/projects/1269000670/hellas-wine-dark-void,Games,Board & Card Games,"Las Vegas, NV",successful,4500.0,4905.0,1.090004444,100,2011-10-08 05:13:00+00:00,9,"$15,$25,$35,$40,$50,$75,$125,$200,$1,000",10,7,36.01
1343610813,Eaten By Zombies! Deckbuilding To Die For Game,http://www.kickstarter.com/projects/maydaygames/eaten-by-zombies-deckbuilding-to-die-for-game,Games,Board & Card Games,"Layton, UT",successful,5000.0,47875.0,9.574964,1058,2011-09-19 19:12:24+00:00,19,"$7,$12,$16,$25,$32,$45,$45,$50,$55,$55,$64,$85,$100,$120,$150,$180,$200,$250,$1,000",14,156,30.0
1345746849,Make Scurvy Dogs: Pirates and Privateers sail the seas!,http://www.kickstarter.com/projects/12210307/make-scurvy-dogs-pirates-and-privateers-sail-the-s,Games,Board & Card Games,"Columbia, MD",successful,20000.0,23452.0,1.1726005,245,2011-09-06 15:47:00+00:00,13,"$1,$20,$50,$75,$100,$250,$250,$250,$250,$250,$275,$600,$1,000",33,43,47.68
1348230589,Cannons: Made My Day!,http://www.kickstarter.com/projects/171936317/cannons-made-my-day,Games,Board & Card Games,"Dayton, OH",failed,11000.0,55.0,0.005,4,2011-02-05 00:20:58+00:00,5,"$1,$10,$25,$50,$500",3,2,60.0
1361601743,Amaranthine: A Roleplaying Game,http://www.kickstarter.com/projects/machineage/amaranthine-a-roleplaying-game,Games,Board & Card Games,"Anaheim, CA",successful,2500.0,6008.0,2.4032,88,2011-05-11 01:24:13+00:00,9,"$1,$20,$30,$60,$75,$100,$150,$250,$500",29,34,30.0
1366221050,Kings of Combat: Gladiatorial Tournament,http://www.kickstarter.com/projects/randybutterfield/kings-of-combat-gladiatorial-tournament,Games,Board & Card Games,"Indianapolis, IN",failed,15000.0,2501.0,0.166732667,59,2011-11-20 06:14:56+00:00,13,"$1,$10,$15,$35,$45,$55,$75,$100,$200,$250,$500,$1,000,$1,250",11,4,46.04
1368968878,JammerUp: The Roller Derby Board Game,http://www.kickstarter.com/projects/nikihammond/jammerup-the-roller-derby-board-game,Games,Board & Card Games,"New York, NY",successful,9500.0,15141.0,1.593836842,339,2012-02-27 04:00:00+00:00,7,"$1,$25,$40,$60,$80,$101,$250",12,27,26.32
1370988131,&quot;LET'S HAVE CHURCH!!!&quot; ~The Hilarious Game About Church Folk,http://www.kickstarter.com/projects/letshavechurch/lets-have-church-the-hilarious-game-about-church-f,Games,Board & Card Games,"Detroit, MI",live,12000.0,820.0,0.068333333,13,2012-06-10 21:15:13+00:00,12,"$1,$5,$10,$10,$20,$35,$65,$100,$250,$500,$1,000,$5,000",0,0,40.0
1381220151,Movie Mash Up: Party Game,http://www.kickstarter.com/projects/zachdillon/movie-mash-up-party-game,Games,Board & Card Games,"Columbus, OH",failed,15000.0,50.0,0.003333333,2,2012-04-27 21:17:49+00:00,8,"$1,$10,$25,$50,$75,$100,$250,$500",1,0,30.0
1382618063,Backcountry,http://www.kickstarter.com/projects/838662981/backcountry,Games,Board & Card Games,"Carbondale, IL",failed,23500.0,76.0,0.003234043,2,2012-02-10 22:01:03+00:00,12,"$1,$9,$20,$25,$35,$50,$75,$99,$150,$199,$1,000,$2,000",0,0,60.0
1382884305,Rack Attack a simple-yet-addictive dice strategy board game,http://www.kickstarter.com/projects/161448552/rack-attack-a-simple-yet-addictive-dice-strategy-b,Games,Board & Card Games,"Lynnwood, WA",failed,18500.0,1529.0,0.082648649,15,2012-05-11 23:59:30+00:00,7,"$4,$14,$19,$24,$35,$49,$2,700",2,0,21.0
1390798009,Undead Escape - The Board Game,http://www.kickstarter.com/projects/axialfiregames/undead-escape-the-board-game,Games,Board & Card Games,"Elyria, OH",failed,40000.0,537.0,0.0134125,13,2012-05-04 18:11:50+00:00,12,"$1,$5,$5,$15,$25,$30,$40,$60,$80,$150,$300,$500",2,15,30.0
1391321469,Welcome to M'Diro - Revolutionary new RPG,http://www.kickstarter.com/projects/472588138/welcome-to-mdiro-revolutionary-new-rpg,Games,Board & Card Games,"Atlanta, GA",failed,35000.0,90.0,0.002571429,2,2011-11-25 19:07:52+00:00,6,"$1,$10,$30,$80,$250,$700",0,0,60.04
1393845939,Perodia - Trading Card Game,http://www.kickstarter.com/projects/mpe/perodia-trading-card-game,Games,Board & Card Games,"Seattle, WA",live,25000.0,705.0,0.0282,8,2012-07-02 00:25:10+00:00,8,"$5,$15,$25,$50,$100,$250,$500,$1,500",0,0,30.0
1404432478,Mafia Gameplay Cards,http://www.kickstarter.com/projects/1185832937/mafia-gameplay-cards,Games,Board & Card Games,"Los Angeles, CA",failed,10000.0,100.0,0.01,4,2011-08-13 22:46:26+00:00,2,"$20,$30",0,0,30.0
1406249818,HELLAS: Worlds of Sun and Stone RPG,http://www.kickstarter.com/projects/1269000670/hellas-worlds-of-sun-and-stone-rpg,Games,Board & Card Games,"Las Vegas, NV",successful,10500.0,11907.0,1.134,210,2012-04-21 00:51:43+00:00,11,"$5,$15,$25,$50,$70,$90,$125,$200,$300,$400,$2,000",16,39,35.0
1416680812,Board Game God,http://www.kickstarter.com/projects/vul-con/board-game-god,Games,Board & Card Games,"Phoenix, AZ",failed,2500.0,219.0,0.0876,4,2012-02-17 22:30:00+00:00,12,"$3,$10,$19,$35,$50,$95,$95,$95,$100,$125,$125,$150",1,0,29.36
1416981102,Arena of Heroes,http://www.kickstarter.com/projects/wastexgames/arena-of-heroes,Games,Board & Card Games,"Spring, TX",failed,15000.0,2856.0,0.1904,52,2011-09-03 13:29:36+00:00,14,"$1,$5,$10,$25,$35,$50,$75,$90,$125,$200,$250,$800,$1,500,$3,000",12,5,30.0
1423386114,Hench: The Game | A Card and Dice Game,http://www.kickstarter.com/projects/theandyerickson/hench-the-game-a-card-and-dice-game,Games,Board & Card Games,"Davenport, IA",failed,10000.0,722.0,0.0722,38,2012-04-02 13:16:14+00:00,5,"$5,$17,$30,$50,$100",8,0,44.96
1424198032,Modern Hanafuda,http://www.kickstarter.com/projects/sarahehthomas/modern-hanafuda,Games,Board & Card Games,"San Francisco, CA",successful,6000.0,12579.0,2.096448333,399,2012-01-14 18:27:27+00:00,12,"$1,$5,$10,$15,$20,$35,$35,$45,$45,$100,$500,$1,000",18,23,30.0
1424237903,Dr. Moorehead's Fun Box,http://www.kickstarter.com/projects/2112641168/dr-mooreheads-fun-box-0,Games,Board & Card Games,"West Hollywood, CA",live,20000.0,4259.0,0.21295,120,2012-06-08 17:45:49+00:00,7,"$5,$20,$50,$75,$150,$300,$500",11,7,45.0
1426000765,Velociraptor! Cannibalism!,http://www.kickstarter.com/projects/boardraptorgames/velociraptor-cannibalism,Games,Board & Card Games,"Philadelphia, PA",successful,4000.0,43620.0,10.9049225,1016,2012-04-21 02:49:01+00:00,12,"$1,$5,$18,$22,$48,$58,$75,$96,$144,$225,$250,$500",13,84,59.96
1426202916,Magic MÛÎélÛÎ©e,http://www.kickstarter.com/projects/75179764/magic-melee,Games,Board & Card Games,"Cincinnati, OH",failed,5000.0,120.0,0.024,6,2012-03-29 18:59:59+00:00,6,"$1,$2,$20,$30,$30,$40",0,3,15.0
1429584345,D&amp;D Supplement: Heroic Threats,http://www.kickstarter.com/projects/1763763660/dandd-supplement-heroic-threats,Games,Board & Card Games,"Madison, WI",live,1000.0,241.0,0.241,22,2012-06-08 16:03:28+00:00,6,"$3,$10,$15,$25,$50,$250",2,1,30.0
1436899258,Proto-Typical,http://www.kickstarter.com/projects/684989390/proto-typical,Games,Board & Card Games,"Worcester, MA",failed,8000.0,1263.0,0.15787625,23,2012-02-05 21:20:39+00:00,10,"$5,$25,$25,$50,$50,$100,$100,$250,$250,$500",3,8,30.0
1449037469,The Doom That Came To Atlantic City!,http://www.kickstarter.com/projects/forkingpath/the-doom-that-came-to-atlantic-city,Games,Board & Card Games,"Portland, OR",live,35000.0,96656.0,2.761604571,990,2012-06-06 11:01:09+00:00,12,"$25,$50,$75,$100,$105,$150,$200,$250,$375,$500,$1,000,$2,500",8,80,30.0
1450687074,1955: The War of Espionage Board Game,http://www.kickstarter.com/projects/1253203485/1955-the-war-of-espionage-board-game,Games,Board & Card Games,"Houston, TX",successful,7500.0,9202.0,1.226933333,148,2011-01-06 04:47:50+00:00,14,"$1,$5,$30,$35,$50,$60,$65,$85,$90,$150,$250,$250,$500,$1,000",29,41,52.0
1455832815,Forsaken Lands II Poster Map,http://www.kickstarter.com/projects/mapmaker/forsaken-lands-ii-poster-map,Games,Board & Card Games,"Lake City, PA",successful,2000.0,2599.0,1.29972,96,2010-08-01 03:59:00+00:00,5,"$14,$28,$42,$56,$70",8,8,11.9
1457461648,Bhaloidam: An Indie Tabletop Storytelling Game,http://www.kickstarter.com/projects/corvuse/bhaloidam-an-indie-tabletop-storytelling-game,Games,Board & Card Games,"Portland, OR",successful,27900.0,31346.0,1.12351828,578,2011-11-01 19:04:42+00:00,12,"$9,$18,$27,$27,$27,$27,$45,$45,$90,$180,$270,$900",30,59,45.0
1462339514,HELLAS: Princes of the Universe,http://www.kickstarter.com/projects/1269000670/hellas-princes-of-the-universe,Games,Board & Card Games,"Las Vegas, NV",successful,8700.0,9667.0,1.111093103,164,2010-06-26 00:23:00+00:00,8,"$1,$10,$25,$45,$60,$100,$100,$2,000",14,25,49.93
1462834431,Diablerie Horror Trading Card Game,http://www.kickstarter.com/projects/463912294/diablerie-horror-trading-card-game,Games,Board & Card Games,"Macon, GA",failed,5000.0,226.0,0.0452,7,2011-08-08 05:53:05+00:00,4,"$25,$50,$100,$250",0,0,60.0
1463398024,Steampunk Musha: Victoriental Adventures,http://www.kickstarter.com/projects/1806414228/steampunk-musha-victoriental-adventures,Games,Board & Card Games,"Myrtle Beach, SC",successful,3500.0,14566.0,4.161745714,150,2012-05-27 02:12:36+00:00,14,"$10,$20,$30,$50,$65,$75,$100,$150,$150,$175,$200,$300,$500,$700",27,31,30.0
1474082244,Terra Evolution Deck Building Game,http://www.kickstarter.com/projects/maydaygames/terra-evolution-deck-building-game,Games,Board & Card Games,"Layton, UT",successful,4000.0,8316.0,2.079,136,2012-01-05 20:57:00+00:00,6,"$1,$40,$55,$100,$120,$130",8,72,33.38
1476698950,Tectonic Craft Studios New Line of War Games Terrain,http://www.kickstarter.com/projects/101466427/tectonic-craft-studios-new-line-of-war-games-terra,Games,Board & Card Games,"Troy, NY",successful,8000.0,41026.0,5.12825,562,2012-04-14 16:05:30+00:00,36,"$1,$3,$3,$3,$4,$5,$5,$5,$5,$7,$7,$8,$8,$8,$15,$20,$25,$30,$45,$45,$45,$45,$55,$60,$70,$80,$80,$80,$125,$125,$125,$130,$150,$150,$350,$375",23,54,50.96
1477992969,Global GameSpace,http://www.kickstarter.com/projects/468008685/global-gamespace,Games,Board & Card Games,"Columbia, MD",live,45000.0,1025.0,0.022777778,25,2012-06-15 16:55:36+00:00,5,"$5,$35,$100,$100,$200",3,5,45.0
1487411747,Trapstar Board Game: From D-Boy to Boss,http://www.kickstarter.com/projects/ronakins/trapstar-board-game-from-d-boy-to-boss,Games,Board & Card Games,"Atlanta, GA",failed,1125.0,25.0,0.022222222,1,2011-07-12 17:01:17+00:00,4,"$5,$25,$50,$100",0,0,90.0
1507792906,PennyGems,http://www.kickstarter.com/projects/276266606/pennygems,Games,Board & Card Games,"Seattle, WA",successful,3500.0,25183.0,7.195162857,411,2012-04-30 23:00:00+00:00,16,"$6,$10,$18,$18,$32,$55,$74,$90,$111,$140,$175,$250,$300,$550,$1,000,$4,000",17,191,26.98
1508240329,Zombies vs Werewolves,http://www.kickstarter.com/projects/2024261727/zombies-vs-werewolves,Games,Board & Card Games,"Vista, CA",failed,7500.0,3386.0,0.451466667,65,2012-03-30 14:08:18+00:00,6,"$1,$10,$25,$45,$55,$150",4,4,29.96
1511230574,Coin Spin,http://www.kickstarter.com/projects/530840717/coin-spin,Games,Board & Card Games,"Maplewood, MN",failed,5000.0,8.0,0.0016,1,2012-02-18 20:59:51+00:00,3,"$8,$15,$40",1,0,30.0
1511537475,Ninja Family Picnic,http://www.kickstarter.com/projects/trevorcram/ninja-family-picnic,Games,Board & Card Games,"Salt Lake City, UT",failed,15000.0,395.0,0.026333333,13,2011-12-23 06:59:00+00:00,4,"$25,$45,$75,$250",2,0,23.9
1513316818,Your Art Card Sleeves: Fully Customized Card Sleeves,http://www.kickstarter.com/projects/divingdragongames/your-art-card-sleeves,Games,Board & Card Games,"Bolingbrook, IL",live,2500.0,1974.0,0.789596,36,2012-07-03 01:01:25+00:00,9,"$20,$25,$38,$48,$54,$68,$80,$100,$200",6,4,42.0
1518777535,Worra Duels - Bronze Series 1st Edition,http://www.kickstarter.com/projects/1711283738/worra-the-next-evolution-of-collectible-card-games,Games,Board & Card Games,"Santa Cruz, CA",failed,10000.0,270.0,0.027,7,2012-04-08 22:00:00+00:00,13,"$10,$10,$10,$10,$25,$50,$100,$150,$200,$250,$300,$350,$400",1,0,48.72
1523224789,Faith: The Card Game,http://www.kickstarter.com/projects/137531848/faith-the-card-game,Games,Board & Card Games,"Talent, OR",failed,1860.0,20.0,0.010752688,1,2011-06-07 19:10:35+00:00,8,"$2,$5,$10,$15,$20,$25,$50,$100",1,0,45.0
1524169873,Dragonmage Warfare¢_Î¢,http://www.kickstarter.com/projects/340631149/dragonmage-warfaretm,Games,Board & Card Games,"Cedar City, UT",failed,24500.0,669.0,0.027316327,13,2011-12-02 20:31:08+00:00,12,"$1,$25,$45,$60,$75,$80,$140,$160,$250,$600,$1,000,$4,000",10,3,60.04
1524763643,"Museum Jackpot. The Zaniest Bid, Buy &amp; Sell Board Game Ever!",http://www.kickstarter.com/projects/1111125552/museum-jackpot-the-zaniest-bid-buy-and-sell-board,Games,Board & Card Games,"Columbus, OH",failed,3500.0,315.0,0.09,7,2011-06-07 21:50:59+00:00,6,"$1,$5,$15,$30,$60,$100",0,2,60.0
1533428715,Borogove - A Wonderland Card Game!,http://www.kickstarter.com/projects/963152868/borogove-a-wonderland-card-game,Games,Board & Card Games,"Portland, OR",successful,5500.0,30034.0,5.46064,1507,2011-09-19 17:16:37+00:00,19,"$1,$5,$10,$15,$20,$20,$25,$30,$30,$30,$30,$40,$50,$50,$50,$80,$150,$200,$250",84,221,30.0
1544798497,Xi Cards CCG,http://www.kickstarter.com/projects/1443155123/xi-cards-ccg,Games,Board & Card Games,"England, United Kingdom",failed,10000.0,1257.0,0.1257,26,2012-05-01 21:57:05+00:00,9,"$2,$10,$15,$20,$50,$50,$100,$500,$1,000",2,0,59.96
1547996910,Blurble - The Hilarious Word Association Card Game,http://www.kickstarter.com/projects/1989488990/blurble-the-hilarious-word-association-card-game,Games,Board & Card Games,"Portland, OR",successful,15000.0,18979.0,1.265290667,529,2012-05-05 22:42:21+00:00,20,"$1,$18,$28,$30,$36,$37,$39,$60,$60,$75,$100,$100,$125,$150,$199,$200,$250,$499,$500,$1,600",26,52,59.96
1552558581,SINGLE AGAIN the Game : The Realistic Dating Board Game,http://www.kickstarter.com/projects/338214970/single-again-the-game-the-realistic-dating-board-g,Games,Board & Card Games,"Nashua, NH",failed,15000.0,120.0,0.008,3,2010-12-21 21:50:56+00:00,7,"$1,$30,$60,$80,$250,$250,$2,500",0,1,35.0
1553339765,Garden Dice,http://www.kickstarter.com/projects/dougbass/garden-dice,Games,Board & Card Games,"Winston Salem, NC",successful,10000.0,15897.0,1.5897,327,2012-05-03 11:30:34+00:00,13,"$1,$12,$25,$35,$42,$65,$77,$95,$112,$120,$140,$150,$500",13,56,30.0
1555919295,Boardcrafting,http://www.kickstarter.com/projects/sjbrown/boardcrafting,Games,Board & Card Games,"San Francisco, CA",successful,8000.0,44721.0,5.590125,307,2011-11-15 08:03:54+00:00,15,"$1,$5,$10,$25,$60,$60,$80,$100,$100,$175,$300,$300,$500,$500,$1,000",14,31,60.04
1560622493,Nature of the Beast Card Game - Prairie vs. Polar Set,http://www.kickstarter.com/projects/666409972/nature-of-the-beast-card-game-prairie-vs-polar-set,Games,Board & Card Games,"Pittsburgh, PA",successful,10000.0,15381.0,1.5381,187,2012-03-15 04:02:00+00:00,11,"$5,$30,$45,$70,$85,$125,$150,$150,$155,$300,$320",41,38,30.96
1560970568,"Expedite - A fast paced, route building game of World Trade",http://www.kickstarter.com/projects/49100723/expedite-a-fast-paced-route-building-game-of-world,Games,Board & Card Games,"Fishers, IN",successful,12500.0,15750.0,1.26,210,2012-05-08 01:22:06+00:00,8,"$20,$45,$60,$75,$80,$110,$160,$250",9,18,45.0
1561097777,"Tau, A Card Game Where Everyone DIES Happily Ever After",http://www.kickstarter.com/projects/2043385985/tau-a-card-game-where-everyone-dies-happily-ever-a,Games,Board & Card Games,"Columbia, MO",failed,3500.0,2443.0,0.698071429,71,2012-05-06 19:03:57+00:00,10,"$1,$5,$10,$25,$50,$100,$250,$500,$750,$1,000",4,2,30.0
1564158007,ARC: A Region Charted RPG Map Pack,http://www.kickstarter.com/projects/1941460922/arc-a-region-charted-map-pack,Games,Board & Card Games,"Los Angeles, CA",live,8500.0,2617.0,0.307882353,77,2012-07-08 06:59:00+00:00,8,"$1,$20,$22,$24,$40,$45,$80,$250",2,4,42.48
1564383513,&quot;If I'm Going Down...&quot; A Zombie themed Dying Card Game,http://www.kickstarter.com/projects/1459655047/if-im-going-down-a-zombie-themed-dying-card-game,Games,Board & Card Games,"Nashville, TN",successful,6000.0,10641.0,1.773461667,186,2011-11-05 05:00:38+00:00,15,"$5,$10,$25,$35,$45,$70,$100,$150,$175,$180,$200,$360,$400,$600,$1,000",41,36,35.0
1565733636,NeoExodus Adventure: Origin of Man for Pathfinder RPG,http://www.kickstarter.com/projects/462624115/neoexodus-adventure-origin-of-man-for-pathfinder-r,Games,Board & Card Games,"Cooper City, FL",successful,500.0,585.0,1.17,17,2012-05-01 03:59:00+00:00,11,"$10,$20,$30,$30,$50,$60,$75,$100,$150,$250,$250",14,1,47.15
1568353358,Geek Fight: The Card Game,http://www.kickstarter.com/projects/divingdragongames/geek-fight-the-card-game,Games,Board & Card Games,"Bolingbrook, IL",failed,10000.0,1977.0,0.197677,46,2012-03-07 19:31:14+00:00,18,"$5,$8,$8,$8,$8,$22,$35,$42,$50,$50,$66,$75,$75,$77,$82,$82,$100,$200",5,0,30.0
1578002117,Deathfear,http://www.kickstarter.com/projects/travestygames/deathfear,Games,Board & Card Games,"Chicago, IL",successful,1250.0,1535.0,1.228,23,2011-07-16 02:55:53+00:00,7,"$2,$20,$40,$50,$75,$150,$175",9,2,30.0
1581619506,"Admiral o' the High Seas - Naval Adventures (Pathfinder, 4e)",http://www.kickstarter.com/projects/250609397/admiral-o-the-high-seas-naval-adventures-pathfinde,Games,Board & Card Games,"Southampton, United Kingdom",successful,1080.0,4061.0,3.760185185,132,2012-04-02 16:56:41+00:00,15,"$5,$10,$25,$25,$27,$50,$50,$50,$52,$75,$100,$125,$150,$200,$500",5,0,29.96
1584571326,THE SHIFTERS (a card game),http://www.kickstarter.com/projects/1985098856/the-shifters-a-card-game,Games,Board & Card Games,"Wesley Chapel, FL",failed,2000.0,15.0,0.00725,3,2012-05-31 20:01:11+00:00,5,"$10,$25,$50,$100,$500",0,2,30.0
1585585257,Kill the Overlord Party Card Game,http://www.kickstarter.com/projects/13415575/kill-the-overlord-party-card-game,Games,Board & Card Games,"Houston, TX",live,6000.0,0.0,0.0,0,2012-06-24 00:20:38+00:00,5,"$5,$20,$38,$114,$500",0,0,21.0
1590311368,Uncensored Party Game,http://www.kickstarter.com/projects/396212303/uncensored-party-game,Games,Board & Card Games,"Buffalo, NY",failed,7780.0,2008.0,0.258097686,38,2011-09-08 16:14:32+00:00,13,"$1,$5,$15,$20,$23,$27,$32,$38,$39,$50,$55,$70,$83",4,4,32.0
1597870404,Cards Against Humanity,http://www.kickstarter.com/projects/1200751084/cards-against-humanity,Games,Board & Card Games,"Chicago, IL",successful,4000.0,15571.0,3.8927175,758,2011-01-30 06:56:09+00:00,3,"$5,$15,$30",28,114,60.0
1599399733,Time Crunch! Unique Fast Paced Pop Culture Card Game,http://www.kickstarter.com/projects/215007890/time-crunch-30-seconds-to-recall-pop-culture-in-th,Games,Board & Card Games,"Grand Rapids, MI",failed,12400.0,37.0,0.002983871,3,2012-05-17 02:00:00+00:00,10,"$10,$15,$20,$25,$30,$40,$45,$75,$100,$300",0,0,28.09
1604107770,Path to Power - Limited Edition (RPG Card Game),http://www.kickstarter.com/projects/1701017996/path-to-power-limited-edition-0,Games,Board & Card Games,"Canon City, CO",live,20000.0,0.0,0.0,0,2012-07-10 00:05:16+00:00,15,"$1,$10,$34,$63,$89,$120,$189,$195,$375,$381,$480,$575,$650,$1,100,$2,500",0,0,45.0
